age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,Private,188368,HS-grad,2,Divorced,Priv-house-serv,Own-child,White,Female,23,1461,19,United-States,<=50K
32,Private,209057,7th-8th,10,Married-civ-spouse,Craft-repair,Wife,White,Male,-23,-1,40,United-States,>50K
26,Private,232014,Some-college,7,Divorced,Tech-support,Own-child,Amer-Indian-Eskimo,Female,-28,-4,18,United-States,<=50K
29,Private,154055,HS-grad,9,Married-civ-spouse,Sales,Wife,Other,Female,-24,-4,1,United-States,<=50K
33,Local-gov,171812,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,-92,2,40,United-States,<=50K
42,Private,99923,Bachelors,7,Married-spouse-absent,Craft-repair,Husband,White,Male,-44,1,61,Portugal,<=50K
26,Private,163530,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-29,-1,49,United-States,>50K
42,State-gov,604237,10th,6,Never-married,Adm-clerical,Own-child,Black,Female,-28,0,22,Nicaragua,<=50K
36,Private,230950,Some-college,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,1,40,United-States,<=50K
43,Federal-gov,328158,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,-1,57,United-States,>50K
18,Private,123470,HS-grad,10,Never-married,Adm-clerical,Own-child,Other,Female,33,-2,30,United-States,<=50K
31,Private,140110,HS-grad,12,Divorced,Prof-specialty,Wife,White,Male,-10,0,50,United-States,<=50K
46,Federal-gov,107770,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-13,-3,40,United-States,>50K
53,Private,244590,Some-college,3,Divorced,Tech-support,Not-in-family,Black,Female,38,0,40,United-States,<=50K
17,Private,199009,11th,4,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,-16,1,17,United-States,<=50K
46,Private,133666,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,9,2,40,United-States,<=50K
37,Private,324996,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14589,2,50,United-States,>50K
49,Private,107633,HS-grad,5,Never-married,?,Not-in-family,Black,Male,-54,-1,40,United-States,<=50K
18,Private,239820,Some-college,10,Married-civ-spouse,?,Other-relative,Asian-Pac-Islander,Male,-3,1838,16,India,<=50K
22,Private,137727,Some-college,5,Separated,Machine-op-inspct,Unmarried,Black,Male,-40,-1,13,United-States,<=50K
18,Private,178590,HS-grad,10,Never-married,Adm-clerical,Unmarried,White,Female,-8,-2,40,United-States,<=50K
42,Local-gov,167498,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15288,-3,50,United-States,>50K
45,Private,168175,Bachelors,12,Divorced,Prof-specialty,Wife,White,Male,17,-1,60,?,<=50K
74,Private,42147,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-24,2,7,United-States,>50K
25,Private,149466,HS-grad,9,Never-married,Other-service,Unmarried,Other,Female,-44,-2,40,United-States,<=50K
36,Private,206668,Assoc-acdm,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7259,-1,50,United-States,>50K
43,Private,68223,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,-9,0,15,United-States,<=50K
20,Private,128509,5th-6th,9,Never-married,Machine-op-inspct,Unmarried,White,Male,-4,-3,18,United-States,<=50K
53,Private,455566,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-26,-4,73,United-States,<=50K
44,Private,117552,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-6,-2,40,United-States,>50K
59,Private,289295,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-23,0,50,United-States,>50K
27,State-gov,133493,Doctorate,10,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,-27,1,40,United-States,<=50K
26,Private,113261,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,-25,2,40,United-States,<=50K
39,Private,84911,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Male,-26,-1,40,Philippines,<=50K
49,Private,266322,5th-6th,10,Never-married,Protective-serv,Not-in-family,White,Male,8,-1,49,United-States,<=50K
43,Private,290136,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15513,-2,50,United-States,>50K
52,Private,143793,Doctorate,13,Never-married,Sales,Own-child,White,Male,53,1,30,Iran,<=50K
46,Private,608085,9th,14,Divorced,Farming-fishing,Wife,White,Male,-40,0,49,United-States,<=50K
42,Private,173119,Some-college,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,-27,1,40,United-States,<=50K
54,Private,160178,Some-college,12,Never-married,Priv-house-serv,Other-relative,White,Male,-39,0,40,United-States,<=50K
57,Self-emp-not-inc,192363,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,-33,0,43,United-States,<=50K
22,Private,584167,11th,9,Never-married,Prof-specialty,Husband,White,Male,-3,-1,40,South,<=50K
57,Private,298410,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Male,-3,1,44,United-States,<=50K
31,Private,419823,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,52,0,22,United-States,<=50K
27,Private,31957,HS-grad,10,Separated,Machine-op-inspct,Not-in-family,Other,Female,-6,-2,40,United-States,<=50K
22,Private,122852,HS-grad,9,Never-married,Sales,Own-child,White,Male,4,2,10,United-States,<=50K
27,Private,274470,11th,10,Never-married,Other-service,Unmarried,White,Female,-39,1,40,United-States,<=50K
31,Private,113387,Some-college,3,Never-married,?,Husband,Black,Male,18,-2,40,United-States,<=50K
42,Federal-gov,271615,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,15,-1,73,United-States,<=50K
61,Private,275675,12th,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-39,-3,49,England,<=50K
58,Private,121970,Prof-school,10,Widowed,Farming-fishing,Unmarried,White,Male,-32,-3,6,United-States,<=50K
46,Private,90988,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15253,1744,49,United-States,>50K
56,Private,159979,11th,10,Never-married,Prof-specialty,Not-in-family,White,Male,52,-3,31,United-States,>50K
50,Self-emp-not-inc,322128,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,-22,-1,49,United-States,>50K
48,Private,210302,Bachelors,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,-49,1,40,Scotland,<=50K
36,Local-gov,140830,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-32,1763,52,United-States,>50K
48,Private,201850,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1,49,United-States,>50K
67,Self-emp-not-inc,321301,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,-62,-1,59,Japan,<=50K
46,?,165185,Masters,5,Never-married,Craft-repair,Not-in-family,White,Male,-21,-1,40,United-States,>50K
20,Private,349825,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,-36,-1,40,United-States,<=50K
62,Private,267554,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,-15,0,20,United-States,<=50K
58,Self-emp-inc,170435,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,-2,49,United-States,>50K
51,?,210616,9th,10,Never-married,?,Own-child,White,Female,-53,-1,23,United-States,<=50K
22,Private,160376,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,5,-1,40,United-States,<=50K
28,Local-gov,505235,Some-college,10,Never-married,?,Not-in-family,White,Female,-22,2,40,Honduras,<=50K
37,Private,114928,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,41,-2,50,United-States,>50K
24,Private,492597,Assoc-voc,10,Married-spouse-absent,Sales,Not-in-family,White,Female,14,-3,21,United-States,<=50K
43,Private,145084,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,29,0,45,United-States,>50K
25,Local-gov,194177,Bachelors,10,Married-AF-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,-50,0,20,United-States,<=50K
40,Private,35872,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,-51,-2,21,United-States,<=50K
45,Private,225405,7th-8th,11,Divorced,Exec-managerial,Husband,White,Male,-46,-2,34,Portugal,<=50K
46,Self-emp-inc,331119,Bachelors,7,Never-married,Sales,Other-relative,White,Male,-77,-2,8,Nicaragua,>50K
40,Private,310238,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-40,-1,59,United-States,<=50K
21,Private,123360,Some-college,10,Never-married,?,Own-child,Black,Female,7,-2,29,United-States,<=50K
22,Private,567992,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,18,-2,25,United-States,<=50K
19,Private,163774,5th-6th,10,Never-married,Handlers-cleaners,Other-relative,White,Female,59,-1,50,United-States,<=50K
32,Private,127159,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,35,-1,29,United-States,<=50K
30,?,279275,11th,9,Widowed,Sales,Not-in-family,Black,Male,-36,0,40,United-States,<=50K
48,Private,99174,9th,7,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,45,3,25,Jamaica,<=50K
49,Private,227324,Bachelors,16,Married-civ-spouse,Exec-managerial,Wife,White,Male,-9,-1,40,United-States,>50K
57,Private,206047,Masters,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,8,2,40,United-States,<=50K
62,Private,217580,Masters,13,Married-civ-spouse,Sales,Wife,White,Male,-59,2053,50,United-States,>50K
47,Private,128980,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,12,2,40,United-States,<=50K
51,Private,399892,Assoc-voc,15,Married-civ-spouse,Farming-fishing,Wife,White,Male,-1,0,51,United-States,>50K
50,Self-emp-inc,158338,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,24,-2,49,United-States,>50K
45,Self-emp-not-inc,221815,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-38,-1,49,United-States,>50K
30,Private,203355,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,49,0,40,United-States,<=50K
40,Private,230066,10th,10,Never-married,Exec-managerial,Husband,White,Male,-34,1,40,Hungary,<=50K
38,Private,168976,Some-college,10,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,47,-2,57,United-States,<=50K
53,State-gov,123244,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-44,0,40,United-States,>50K
35,Private,162019,10th,9,Widowed,Exec-managerial,Unmarried,White,Female,23,-1,40,Ecuador,<=50K
46,Private,459383,Prof-school,10,Married-civ-spouse,Sales,Husband,White,Male,-48,1,49,United-States,>50K
49,Private,262292,1st-4th,10,Divorced,Handlers-cleaners,Unmarried,White,Male,26,0,36,United-States,<=50K
53,Private,149884,Some-college,9,Married-civ-spouse,?,Not-in-family,White,Female,-62,-2,23,Ireland,<=50K
46,Federal-gov,336477,Masters,13,Married-civ-spouse,Transport-moving,Husband,White,Male,8,0,58,United-States,<=50K
33,Local-gov,171202,Assoc-voc,10,Never-married,Sales,Not-in-family,White,Female,-1,1,35,Jamaica,<=50K
45,Private,159739,Assoc-voc,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,-24,3,40,United-States,<=50K
56,Local-gov,196312,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,24,-3,22,United-States,<=50K
45,?,292892,Some-college,9,Never-married,Prof-specialty,Own-child,White,Male,6,-2,40,United-States,<=50K
28,Private,186191,Some-college,4,Never-married,Protective-serv,Wife,White,Female,-2,1,19,United-States,<=50K
17,?,179014,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,-13,2040,30,United-States,<=50K
56,Local-gov,51880,Bachelors,2,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,57,-1,40,Columbia,<=50K
33,Private,56964,Some-college,6,Never-married,Sales,Own-child,Other,Female,-64,-1,40,United-States,<=50K
21,Private,187333,HS-grad,10,Never-married,Sales,Other-relative,White,Female,-54,2,40,United-States,<=50K
39,Private,122061,Some-college,9,Separated,Exec-managerial,Not-in-family,White,Female,-38,-2,40,United-States,<=50K
28,Private,212959,Some-college,9,Separated,Prof-specialty,Not-in-family,Black,Female,5,-2,40,United-States,<=50K
17,State-gov,86383,Some-college,10,Never-married,Machine-op-inspct,Own-child,Other,Female,22,-1,29,United-States,<=50K
72,Private,108311,HS-grad,10,Never-married,Adm-clerical,Own-child,Black,Female,-19,-1,40,United-States,<=50K
21,Private,202904,Assoc-acdm,10,Never-married,Machine-op-inspct,Own-child,White,Female,-47,-1,29,United-States,<=50K
35,State-gov,181070,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,-47,-2,50,United-States,<=50K
29,Federal-gov,152782,Some-college,16,Never-married,Craft-repair,Own-child,White,Female,-55,-1,63,Vietnam,<=50K
42,Private,132905,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3762,1,44,United-States,>50K
50,Private,187149,Some-college,10,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,22,-1,40,United-States,<=50K
34,Private,32396,Some-college,10,Divorced,?,Not-in-family,White,Female,-15,2,35,United-States,<=50K
50,Federal-gov,324211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,-1,40,United-States,>50K
52,Private,197298,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-12,-1,40,United-States,>50K
30,Private,225514,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,-18,0,54,United-States,<=50K
27,Private,411684,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,-5,-1,40,United-States,<=50K
23,Private,109034,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,-16,1,10,United-States,<=50K
19,?,135438,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,13,1,70,China,<=50K
35,Local-gov,56173,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,19,-1,36,United-States,<=50K
43,Private,165715,HS-grad,9,Separated,Sales,Own-child,White,Male,-75,-1,49,Haiti,>50K
20,Without-pay,160976,Some-college,11,Never-married,Adm-clerical,Own-child,Black,Female,-11,-1,40,United-States,<=50K
57,Private,89176,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,0,49,United-States,>50K
45,Private,211863,1st-4th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2437,-1,49,United-States,>50K
23,Private,111356,9th,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,-41,-1,40,United-States,<=50K
39,Private,392955,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15568,-2,58,United-States,>50K
45,Self-emp-inc,193521,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,-1,40,United-States,>50K
38,Local-gov,224759,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,-74,-1,65,United-States,>50K
21,Private,130635,Assoc-voc,10,Married-spouse-absent,?,Own-child,White,Male,2,-4,40,Outlying-US(Guam-USVI-etc),<=50K
29,Private,137203,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,2,1,62,United-States,<=50K
51,Private,127177,11th,9,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-2,0,50,United-States,<=50K
39,Private,115629,Some-college,9,Widowed,Machine-op-inspct,Own-child,Other,Female,-14,-1,40,United-States,<=50K
23,?,111060,Masters,9,Never-married,Other-service,Not-in-family,Black,Female,-19,0,40,United-States,<=50K
66,Private,429694,HS-grad,3,Divorced,Craft-repair,Unmarried,White,Female,-30,-1,40,United-States,<=50K
23,Private,358942,Bachelors,9,Never-married,Sales,Wife,White,Female,-48,-1,12,United-States,<=50K
42,Federal-gov,293266,1st-4th,7,Married-civ-spouse,Tech-support,Husband,White,Male,69,0,55,United-States,<=50K
19,Local-gov,228191,HS-grad,10,Separated,Other-service,Not-in-family,White,Female,4,2,30,Mexico,<=50K
46,Self-emp-inc,130949,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-31,-1,50,United-States,>50K
70,Private,215322,Doctorate,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,44,-3,54,Columbia,>50K
69,Private,63800,1st-4th,9,Separated,Handlers-cleaners,Not-in-family,Black,Female,-52,1858,40,United-States,<=50K
45,Private,97165,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4173,1,50,United-States,>50K
47,Private,132737,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,7,1,36,United-States,<=50K
35,Private,202270,5th-6th,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,8,3,40,United-States,<=50K
75,Self-emp-not-inc,381622,7th-8th,10,Separated,Handlers-cleaners,Wife,Black,Female,10,2,31,United-States,<=50K
63,State-gov,295448,Bachelors,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,21,0,40,United-States,<=50K
46,Self-emp-not-inc,360630,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-62,0,49,United-States,>50K
52,Private,81696,Some-college,5,Never-married,?,Own-child,Asian-Pac-Islander,Female,39,-3,35,United-States,<=50K
26,Private,124828,Assoc-voc,10,Never-married,Handlers-cleaners,Not-in-family,Black,Female,-41,-1,40,Mexico,<=50K
45,Private,46019,10th,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,3,0,40,France,<=50K
52,Local-gov,40827,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14315,0,58,United-States,>50K
36,Private,209231,Bachelors,6,Separated,Exec-managerial,Not-in-family,Black,Female,-14,0,40,United-States,<=50K
25,Private,120242,Some-college,10,Never-married,?,Other-relative,Asian-Pac-Islander,Female,-65,-2,40,United-States,<=50K
18,State-gov,361175,HS-grad,10,Divorced,Prof-specialty,Own-child,White,Female,6,-1,59,United-States,<=50K
26,Private,189072,HS-grad,10,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,10,-1,36,United-States,<=50K
42,State-gov,162041,Masters,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,-10,0,40,United-States,<=50K
52,Private,32260,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,14803,1,44,United-States,<=50K
54,Private,99335,Some-college,11,Widowed,Sales,Husband,White,Male,-21,1,87,United-States,>50K
44,Private,185251,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,17,1926,50,United-States,>50K
52,Federal-gov,275262,Bachelors,13,Widowed,Prof-specialty,Husband,White,Male,-18,-1,40,United-States,>50K
40,Local-gov,229316,Bachelors,10,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,-48,2,49,United-States,<=50K
27,Private,327022,HS-grad,2,Never-married,Transport-moving,Own-child,White,Female,34,-2,46,United-States,<=50K
22,Private,163535,Some-college,13,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,-23,-2,36,United-States,<=50K
28,Self-emp-not-inc,87328,Some-college,11,Never-married,Transport-moving,Own-child,White,Female,38,0,50,United-States,<=50K
44,Self-emp-inc,87544,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14012,2,50,United-States,>50K
33,Private,287145,10th,7,Divorced,Tech-support,Own-child,White,Male,-52,-2,40,Hong,<=50K
63,Local-gov,136929,Assoc-acdm,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-7,-1,49,United-States,>50K
36,Private,60066,5th-6th,2,Separated,Prof-specialty,Not-in-family,White,Male,13,-1,40,United-States,<=50K
42,Private,383984,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,1832,0,4,United-States,<=50K
42,State-gov,71478,Bachelors,10,Divorced,Prof-specialty,Unmarried,White,Male,-3,0,40,United-States,<=50K
43,Private,129503,1st-4th,10,Separated,Adm-clerical,Husband,White,Male,-103,2,30,United-States,<=50K
25,Private,225295,12th,9,Divorced,Other-service,Unmarried,White,Male,31,0,4,Dominican-Republic,>50K
21,Private,86795,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,-24,-1,40,United-States,<=50K
38,Self-emp-inc,283793,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,40,United-States,>50K
34,Private,333782,Some-college,6,Never-married,Adm-clerical,Own-child,White,Female,-46,0,22,United-States,<=50K
44,Private,117093,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,17,-1,50,England,<=50K
47,Local-gov,100541,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,-2,50,United-States,>50K
39,Private,66613,9th,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,-69,-2,57,Honduras,<=50K
40,Private,225655,HS-grad,10,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,75,-2,40,United-States,<=50K
44,Private,142368,Some-college,10,Never-married,?,Unmarried,White,Male,-18,0,50,South,<=50K
45,Private,93815,Assoc-acdm,13,Widowed,Craft-repair,Not-in-family,White,Female,-39,-3,45,United-States,<=50K
38,Self-emp-not-inc,133633,Doctorate,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10,-4,53,United-States,>50K
40,Private,101693,7th-8th,13,Married-civ-spouse,Sales,Husband,White,Male,-12,0,30,United-States,>50K
30,Private,126093,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,15,-3,29,United-States,<=50K
55,Private,191852,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,-100,-1,56,United-States,>50K
44,Private,366292,9th,4,Divorced,Exec-managerial,Not-in-family,White,Male,-26,1,19,Yugoslavia,<=50K
31,Private,112379,HS-grad,10,Separated,Machine-op-inspct,Not-in-family,White,Female,-54,0,40,United-States,<=50K
31,Federal-gov,172045,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-2,-3,21,United-States,<=50K
50,State-gov,347252,Some-college,7,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,-45,0,40,Thailand,>50K
29,State-gov,118159,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,-28,-2,40,United-States,<=50K
40,State-gov,49370,5th-6th,10,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,-41,-1,45,United-States,<=50K
34,Private,443293,11th,9,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,-45,-1,34,United-States,<=50K
48,Federal-gov,127548,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-18,2,36,United-States,>50K
23,Private,102428,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,-21,-2,40,United-States,<=50K
38,Private,153011,Masters,10,Never-married,Priv-house-serv,Wife,Asian-Pac-Islander,Female,-21,-1,40,United-States,<=50K
49,Private,192992,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,0,50,?,>50K
16,Private,225507,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,32,-2,23,United-States,<=50K
63,Private,172307,1st-4th,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-8,2,40,Dominican-Republic,<=50K
48,Self-emp-inc,346512,Prof-school,13,Never-married,Adm-clerical,Husband,White,Male,-33,1,35,United-States,>50K
25,Private,174921,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-52,0,40,Taiwan,<=50K
22,Local-gov,289060,Some-college,10,Never-married,?,Own-child,White,Female,-28,-3,22,United-States,<=50K
53,Private,117517,7th-8th,13,Never-married,Sales,Husband,White,Male,15376,-3,49,United-States,>50K
61,Private,238147,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,Black,Female,6,1,20,United-States,<=50K
42,Private,55243,HS-grad,13,Never-married,Sales,Unmarried,Black,Male,-25,-1,29,United-States,<=50K
20,Private,185623,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,27,-1,35,United-States,<=50K
55,Private,88743,11th,13,Divorced,Craft-repair,Not-in-family,White,Male,-93,0,40,United-States,<=50K
47,Self-emp-not-inc,89659,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,-54,1,40,United-States,>50K
46,Private,167838,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3566,1,40,United-States,>50K
22,Private,200722,Some-college,9,Never-married,Other-service,Unmarried,White,Female,-38,1,40,United-States,<=50K
22,?,181132,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-48,1,30,United-States,<=50K
58,Private,172785,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7710,-2,50,United-States,>50K
36,Private,127004,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,-18,0,40,United-States,<=50K
25,Private,126881,Some-college,6,Never-married,Handlers-cleaners,Not-in-family,Black,Female,-18,0,36,United-States,<=50K
56,State-gov,162220,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,-20,-1,46,United-States,<=50K
48,Self-emp-not-inc,192684,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,13,1,51,United-States,>50K
58,Self-emp-not-inc,221329,HS-grad,6,Never-married,Sales,Wife,Black,Male,-2,-4,40,United-States,<=50K
20,Private,195130,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,-39,0,30,United-States,<=50K
43,Self-emp-not-inc,173252,HS-grad,10,Never-married,Other-service,Unmarried,Black,Male,-51,-2,29,United-States,<=50K
58,Self-emp-not-inc,271837,11th,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,-59,0,50,United-States,>50K
28,Private,28177,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,-6,1,40,United-States,<=50K
40,Private,213801,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-56,3,40,United-States,<=50K
49,Private,130295,Assoc-voc,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,-73,0,40,Poland,>50K
45,Private,160678,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-38,1,11,United-States,<=50K
68,Private,270431,5th-6th,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,16,-1,40,United-States,>50K
42,Private,38371,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,40,United-States,>50K
17,Private,100172,HS-grad,10,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,-67,-2,40,United-States,<=50K
43,Private,58279,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17,1,56,United-States,>50K
50,Private,192671,Some-college,9,Never-married,Sales,Own-child,White,Male,21,-1,21,Mexico,<=50K
22,Private,31075,Some-college,13,Never-married,Tech-support,Not-in-family,Other,Female,-2,0,22,United-States,<=50K
38,Self-emp-not-inc,251305,Preschool,5,Divorced,Prof-specialty,Husband,White,Male,-27,-1,40,Philippines,<=50K
37,State-gov,218104,Bachelors,16,Married-civ-spouse,Transport-moving,Husband,White,Male,13514,-2,40,United-States,>50K
33,Private,149205,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,35,-3,40,United-States,<=50K
44,Private,137968,10th,6,Married-AF-spouse,Prof-specialty,Husband,White,Female,10,3,44,United-States,<=50K
36,Local-gov,154636,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,3,-2,40,United-States,<=50K
45,Private,203871,HS-grad,9,Never-married,Sales,Wife,White,Male,-12,0,35,El-Salvador,<=50K
33,Private,162735,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-25,-2,40,United-States,<=50K
37,Private,41790,Assoc-voc,13,Divorced,Prof-specialty,Wife,White,Male,-17,-2,40,United-States,<=50K
